/home/diego/didfail/toyapps/out/SendSMS.apk 456 0 0 0 0 0 0 0 0 0 449177 39564 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 912 0 0 0 0 0 0 0 0 0 350686 46705 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 1368 0 0 0 0 0 0 0 0 0 344849 65363 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 1824 0 0 0 0 0 0 0 0 0 478254 61476 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 2280 0 0 0 0 0 0 0 0 0 467730 102667 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 2736 0 0 0 0 0 0 0 0 0 418912 104073 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 3192 0 0 0 0 0 0 0 0 0 350355 130553 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 3648 0 0 0 0 0 0 0 0 0 496621 207363 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 4104 0 0 0 0 0 0 0 0 0 349917 13991884 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 4560 0 0 0 0 0 0 0 0 0 348302 16551827 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 5016 0 0 0 0 0 0 0 0 0 374248 15951672 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 5472 0 0 0 0 0 0 0 0 0 413777 14902759 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 5928 0 0 0 0 0 0 0 0 0 339560 16381571 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 6384 0 0 0 0 0 0 0 0 0 344220 17490415 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 6840 0 0 0 0 0 0 0 0 0 348172 18322354 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 7296 0 0 0 0 0 0 0 0 0 444329 19995842 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 7752 0 0 0 0 0 0 0 0 0 374984 21291968 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 8208 0 0 0 0 0 0 0 0 0 417426 22805180 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 8664 0 0 0 0 0 0 0 0 0 343870 32754039 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 9120 0 0 0 0 0 0 0 0 0 349252 31780431 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 9576 0 0 0 0 0 0 0 0 0 660966 39434858 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 10032 0 0 0 0 0 0 0 0 0 499656 35199917 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 10488 0 0 0 0 0 0 0 0 0 434414 29495696 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 10944 0 0 0 0 0 0 0 0 0 351113 31732659 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 11400 0 0 0 0 0 0 0 0 0 435381 31233156 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 11856 0 0 0 0 0 0 0 0 0 457002 34126691 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 12312 0 0 0 0 0 0 0 0 0 446575 34458942 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 12768 0 0 0 0 0 0 0 0 0 449039 38883245 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 13224 0 0 0 0 0 0 0 0 0 353371 37240980 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 13680 0 0 0 0 0 0 0 0 0 401038 40741841 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 14136 0 0 0 0 0 0 0 0 0 352506 38961171 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 14592 0 0 0 0 0 0 0 0 0 455002 40416993 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 15048 0 0 0 0 0 0 0 0 0 345873 43092561 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 15504 0 0 0 0 0 0 0 0 0 439262 42243706 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 15960 0 0 0 0 0 0 0 0 0 342082 44259241 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 16416 0 0 0 0 0 0 0 0 0 343509 45097086 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 16872 0 0 0 0 0 0 0 0 0 336836 47069444 0 0
/home/diego/didfail/toyapps/out/SendSMS.apk 17328 0 0 0 0 0 0 0 0 0 343443 48877416 0 0
